	id	name	url_key	url_path	type	short_description	price	list_price	discount	discount_rate	rating_average	review_count	order_count	thumbnail_url	productset_group_name	categories
1898	51725232	Thùng Mì Omachi 102 - Bò Nấu Dưa Chua	thung-mi-omachi-102-bo-nau-dua-chua-p51725232	thung-mi-omachi-102-bo-nau-dua-chua-p51725232.html?spid=51725233	simple	"
Thùng Mì Omachi 102 - Bò Nấu Dưa Chua khác biệt với trọng lượng 102g và gói cải chua thật, là sự lựa chọn tiện lợi, chất lượng và cao cấp trong cuộc sống hiện đại.
Vị chua cay có một không hai đến..."	327000	385000	58000	15	4.6	17	0	https://salt.tikicdn.com/cache/280x280/ts/product/cd/32/09/075c4aef74b846b77c82f7f87c9c6af2.jpg	Bách Hóa Online	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
1899	1516149	Hạt Sen Sấy Fami (120g)	hat-sen-say-fami-120g-p1516149	hat-sen-say-fami-120g-p1516149.html?spid=1521605	simple	"Hàm lượng dinh dưỡng Hạt Sen Sấy

Hạt sen cung cấp cho cơ thể những dưỡng chất cần thiết như protit, lipit, gluxit, canxi, photpho, sắt,…
Hạt sen rất giàu các vitamin B1, vitamin B2, vitamin PP,..."	71000	71000	0	0	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/0a/e1/bf/3fda7f18e5c2669506f6bc530f0b7258.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
1900	64260792	Miến ly ăn liền hương vị tôm chua cay (1 thùng 24 ly)	mien-ly-an-lien-huong-vi-tom-chua-cay-1-thung-24-ly-p64260792	mien-ly-an-lien-huong-vi-tom-chua-cay-1-thung-24-ly-p64260792.html?spid=64260794	simple	"- Vắt miến: Tinh bột khoai tây 60% - Tinh bột đậu xanh 40%
- Gói dầu: Dầu Thực vật, Bột tôm, bột củ hành.
- Gói muối: Muối I ốt, đường, chất điều vị (E621, E627, E631), bột tôm, bột chiết xuất nấm..."	264000	264000	0	0	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/77/35/d4/3a405310e3343f1a7406f079d72a49b5.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1901	9185582	Khô gà lá chanh mềm không cay He-o Mi 500g	kho-ga-la-chanh-mem-khong-cay-he-o-mi-500g-p9185582	kho-ga-la-chanh-mem-khong-cay-he-o-mi-500g-p9185582.html?spid=9185583	simple	"Sợi gà tươi ngon được tẩm ướp công phu, sấy dai mềm cùng lá chanh, ớt cay hơn 5h để đảm bảo độ thơm, ngon, dai mềm, đậm vị.
Lá chanh giòn rụm, vị the nhẹ đặc trưng là bí quyết riêng của Heo Mi..."	165000	165000	0	0	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/ac/26/5b/d4d00316c50717d0ae76e94dbc4a7dce.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1902	13879125	Bột bánh lọt Mikko 220g	bot-banh-lot-mikko-220g-p13879125	bot-banh-lot-mikko-220g-p13879125.html?spid=13879126	simple	"Đặc điểm nổi bật của sản phẩm
Được sản xuất trên dây chuyền công nghệ hiện đại với nguyên liệu được chọn lọc kĩ lưỡng từ bột gạo, bột mì, khoai mì và các loại hương liệu an toàn khác, bột bánh lọt..."	34000	34000	0	0	4.5	11	0	https://salt.tikicdn.com/cache/280x280/ts/product/50/37/ac/daa4ec1752bf789a28aa03b7f7a66f4f.jpg	Bách Hóa Online	"{""id"": 11340, ""name"": ""Các loại bột"", ""is_leaf"": true}"
1903	56229925	Hạnh Nhân Rang Bơ Hàng Nhập Khẩu Cao Cấp Thương Hiệu SK FOOD - Hũ 450G	ha-nh-nhan-rang-bo-ha-ng-nha-p-kha-u-cao-ca-p-thuong-hie-u-sk-food-hu-450g-p56229925	ha-nh-nhan-rang-bo-ha-ng-nha-p-kha-u-cao-ca-p-thuong-hie-u-sk-food-hu-450g-p56229925.html?spid=56229926	simple	"
• Xuất xứ: Việt Nam• Date: 1 năm kể từ ngày sản xuất, đảm bảo luôn mới nhất.• Trọng lượng: Hũ 450G• Thương hiệu SK FOOD


Hướng dẫn sử dụng: Dùng trực tiếp, không cần chế biến


Hướng..."	89000	180000	91000	51	4.5	17	0	https://salt.tikicdn.com/cache/280x280/ts/product/8a/9c/5a/253d99cf4dceccb4cc4af714c4c4ec12.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
1904	12278945	Đậu Đen Phú Minh Tâm (250g)	dau-den-phu-minh-tam-250g-p12278945	dau-den-phu-minh-tam-250g-p12278945.html?spid=86041199	simple	"Sản phẩm có thể thay đổi bao bì theo từng đợt.
Đậu Đen Phú Minh Tâm (250g) với 100% hạt nguyên vẹn, đều đặn, khô, không có khuyết tật do hư hỏng. Màu đặc trưng của Đậu Đen. Mùi vị đặc trưng, không..."	15900	16000	100	1	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/19/79/6e/be3c8871e9ad06f2e2b1a7cbdf733319.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
1905	49310945	LÔ 5 RONG BIỂN SẤY MÈ CHÚ TIỂU (50g x 5) 	lo-5-rong-bien-say-me-chu-tieu-50g-x-5-p49310945	lo-5-rong-bien-say-me-chu-tieu-50g-x-5-p49310945.html?spid=49310946	simple	Rong biển sấy là sự hoà hợp tuyệt vời của vị giòn tự nhiên từ rong biển sấy khô, vị bùi, béo của hạt mè cùng gia vị được pha trộn theo công thức đặc biệt làm đọng lại cảm giác khó quên ngay từ lần...	117000	135000	18000	13	4.8	10	0	https://salt.tikicdn.com/cache/280x280/ts/product/36/16/9f/164f48c768039d88df559159eae06913.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1906	6422167	Combo 2 hộp Táo Đỏ khô Tân Cương (250g/hộp)	combo-2-hop-tao-do-kho-tan-cuong-250g-hop-p6422167	combo-2-hop-tao-do-kho-tan-cuong-250g-hop-p6422167.html?spid=6422169	simple	Táo đỏ Tân Cương là một trong những thực phẩm sức khỏe phổ biến nhất ở vùng Trung Á. Quả táo đỏ khô có ruột bên trong mềm, mùi thơm vị ngọt. Táo đỏ được sử dụng trong rất nhiều công thức thảo dược...	85000	235000	150000	64	4.6	34	0	https://salt.tikicdn.com/cache/280x280/ts/product/89/47/92/299f532e65e98e8c19d650b26d52c898.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
1907	91474971	Sirô Torani Vanilla - 375 ml	siro-torani-vanilla-375-ml-p91474971	siro-torani-vanilla-375-ml-p91474971.html?spid=91474972	simple	"Vanilla nhắc nhở bạn về món sữa trứng kem thơm ngon, đậm đà mà bạn từng thử. Cái mà đã khiến bạn ngất ngây. Vâng, hãy sẵn sàng để ngất đi một lần nữa.
Tên tiếng Việt: Si rô Torani Vanila.
Xuất sứ: R..."	121000	133100	12100	9	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/55/62/8e/cf25580675fbc3224e1b65c4ef6ba326.jpg	Bách Hóa Online	"{""id"": 11342, ""name"": ""Sirô, đường và chất tạo ngọt"", ""is_leaf"": true}"
1908	23038026	Túi Hạt Hạnh Nhân Real Food (500g)	hat-hanh-nhan-real-food-store-tui-500gr-p23038026	hat-hanh-nhan-real-food-store-tui-500gr-p23038026.html?spid=23038027	simple	"

Hàng hóa chất lượngrõ nguồn gốc xuất xứ, chứng từ rõ ràng
Bao bì đóng gói đẹp, phù hợp biếu tặng
Có giấy VSATTP
Đựơc bảo quản kho lạnh đạt chuẩn quốc tế.



 
HẠT HẠNH NHÂN REAL FOOD được rang giòn..."	123000	259000	136000	53	3.8	24	0	https://salt.tikicdn.com/cache/280x280/ts/product/9a/2b/71/c70a3cb8aedda84df947210c3d26a1ef.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
1909	74440057	Combo 3 Hộp Bắp Kem Đóng Hộp Taste-T 425g	combo-3-hop-bap-kem-dong-hop-taste-t-425g-p74440057	combo-3-hop-bap-kem-dong-hop-taste-t-425g-p74440057.html?spid=74440058	simple	"
Combo 3 Hộp Bắp Kem Đóng Hộp Taste-T 425g được sản xuất theo quy trình khép kín, đảm bảo vệ sinh an toàn thực phẩm, tạo sự tin tưởng cho nhiều người tiêu dùng. Sản phẩm có hương vị thơm ngon, ngọt..."	69900	72000	2100	3	4.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/bb/91/6f/fb8528b4cd566a26b35f474e11fc890d.jpg	Bách Hóa Online	"{""id"": 8281, ""name"": ""Rau củ, trái cây đóng hộp"", ""is_leaf"": true}"
1910	42894091	Combo 6 cốc bánh gạo Yopokki Topokki phomai 120gr	combo-6-coc-banh-gao-yopokki-topokki-phomai-120gr-p42894091	combo-6-coc-banh-gao-yopokki-topokki-phomai-120gr-p42894091.html?spid=59177830	simple	"Bánh gạo Yopokki Topokki vị Phomai 120gr
Không thể chối từ với món bánh gạo “Topokki” đến từ Hàn Quốc, với nước sốt cực kỳ đậm đà và thơm ngon. Vị cay nồng từ sốt và bánh gạo dai dai. Có rất nhiều..."	246666	300000	53334	18	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/3a/00/7c/39133a261a784f989fc9b89325f181ab.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1911	102859769	Trân Châu Sợi Krub.O (Tapioca Fiber) - 800g - Topping trà sữa độc quyền	tran-chau-soi-krub-o-tapioca-fiber-800g-topping-tra-sua-doc-quyen-p102859769	tran-chau-soi-krub-o-tapioca-fiber-800g-topping-tra-sua-doc-quyen-p102859769.html?spid=102859770	simple	"Tên sản phẩm:Trân châu sợi Krub.O - 800g
Khối lượng tịnh: 800g/túi
Xuất xứ: Việt Nam
Công ty phân phối: Công Ty TNHH NML Toàn Cầu
Hạn sử dụng: 06 thángĐẶC ĐIỂM NỔI BẬT
SẢN PHẨM ĐỘC QUYỀN
Vẫn giữ được..."	42000	42000	0	0	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/02/22/a3/bdb72d0e541f1268bec151a5cafcd084.png	Bách Hóa Online	"{""id"": 8294, ""name"": ""Thực phẩm khô khác"", ""is_leaf"": true}"
1912	2710009	Combo 9 Gói Tảo Biển Sonka Wild (5g / Gói)	combo-9-goi-tao-bien-sonka-wild-5g-goi-p2710009	combo-9-goi-tao-bien-sonka-wild-5g-goi-p2710009.html?spid=2764919	simple	"
    
        
            Lốc 9 Gói Tảo Biển Sonka Wild Godbawee (5g / Gói)
        
        được chế biến loại tảo biển giàu vitamin và khoáng chất được xử lý qua công nghệ hiện đại nên vẫn giữ..."	75000	125000	50000	40	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/8e/d2/4e/1e28f720dde32da30a1a9a8e26006aeb.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1913	820054	Combo Rong Biển Khô Cuộn Sushi Namkwang Food (20g) + Rong Biển Nấu Canh Nguyên Chất 100% Namkwang Food (40g)	combo-rong-bien-kho-cuon-sushi-namkwang-food-20g-rong-bien-nau-canh-nguyen-chat-100-namkwang-food-40g-p820054	combo-rong-bien-kho-cuon-sushi-namkwang-food-20g-rong-bien-nau-canh-nguyen-chat-100-namkwang-food-40g-p820054.html?spid=842348	simple	"
Combo Rong Biển Khô Cuộn Sushi Namkwang Food (20g) + Rong Biển Nấu Canh Nguyên Chất 100% Namkwang Food (40g) với nguồn nguyên liệu trực tiếp nhập khẩu từ Hàn Quốc với hàm lượng dinh dưỡng cao và dễ..."	67000	67000	0	0	4.3	6	0	https://salt.tikicdn.com/cache/280x280/media/catalog/product/3/7/3780086146201_s_01.d20170823.t144513.555297.jpg	Bách Hóa Online	"{""id"": 8294, ""name"": ""Thực phẩm khô khác"", ""is_leaf"": true}"
1914	58946797	Sirô Torani Bạc Hà Xanh - Creme De Menthe Syrup 750ml	siro-torani-bac-ha-xanh-creme-de-menthe-syrup-750ml-p58946797	siro-torani-bac-ha-xanh-creme-de-menthe-syrup-750ml-p58946797.html?spid=58946798	simple	Siro ngọc lục bảo này sẽ làm cho những sản phẩm bạn làm chuyển sang màu xanh thật ghen tị. Vì vậy, làm cho khách của bạn một hương vị: cung cấp cho họ một ly nhỏ siro bạc hà xanh ngọc lục bảo trong...	170500	187550	17050	9	5.0	4	0	https://salt.tikicdn.com/cache/280x280/ts/product/6c/ac/8a/0e045970f5439e88b619ccefcd34556a.jpg	Bách Hóa Online	"{""id"": 11342, ""name"": ""Sirô, đường và chất tạo ngọt"", ""is_leaf"": true}"
1915	19455942	Pate Gan NaUy (Stabburet Leverpostei)	pate-gan-nauy-stabburet-leverpostei-p19455942	pate-gan-nauy-stabburet-leverpostei-p19455942.html?spid=19455943	simple	"
PATE GAN STABBURLEVERPOSTEI 
Ông bà ta có câu: ""Một thói quen tốt thì nên được bắt đầu sớm nhất có thể"". Và việc tập làm quen với việc ăn uống một cách khoa học sẽ làm cho cơ thể không những có đầy..."	145000	145000	0	0	5.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/a6/44/2e/d39355c3dd673d0614cfdc5f6fe4c517.png	Bách Hóa Online	"{""id"": 8280, ""name"": ""Thịt hộp"", ""is_leaf"": true}"
1916	837667	Ghẹ Ram Vị Biển Food Shop (200g)	ghe-ram-vi-bien-food-shop-200g-p837667	ghe-ram-vi-bien-food-shop-200g-p837667.html?spid=842773	simple	"
Ghẹ Ram Vị Biển Food Shop được làm từ ghẹ sữa (ghẹ nhỏ) tươi, khai thác tự nhiên từ biển, lột mai, bỏ mang, làm sạch, rim với gia vị và đóng gói.
Món ăn bổ dưỡng chứa nhiều vitamin và chất khoáng..."	80000	80000	0	0	3.6	7	0	https://salt.tikicdn.com/cache/280x280/ts/product/c2/a7/37/4a8077fe4a3cd3696ae15f80653eae23.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1917	92479626	Bột năng Déli	bot-nang-deli-p92479626	bot-nang-deli-p92479626.html?spid=92479627	simple	"Bột năng Déli được sản xuất hoàn toàn từ bột sắn (khoai mì) nguyên chất tạo được độ dai mềm đặc biệt cho các món bánh, chè hay trân châu.
Bột năng Déli mịn, dễ bám vân tay và có độ kết dinh cao.
Bột..."	30000	30000	0	0	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/90/a4/13/d634e82d6f6f79774c713c0e43f0f958.jpg	Bách Hóa Online	"{""id"": 11340, ""name"": ""Các loại bột"", ""is_leaf"": true}"
1918	90304181	GẠO LỨT NHẬT IBARAKI KINNOIBUKI	gao-lut-nhat-ibaraki-kinnoibuki-p90304181	gao-lut-nhat-ibaraki-kinnoibuki-p90304181.html?spid=90304183	configurable	"Gạo Kinnoibuki có gì đặc biệt?
Là dòng gạo có mầm to gấp 3 lần so với các loại khác, giá trị dinh dưỡng vì thế cũng tăng nhiều hơn đặc biệt là Gaba và vitamin E.“Hương - Vị” vô cùng đặc trưng, chỉ có..."	650000	670000	20000	3	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/dc/3e/54/845062a9a5274f0d0a9db4065198f08b.jpg	Bách Hóa Online	"{""id"": 8292, ""name"": ""Gạo, nếp"", ""is_leaf"": true}"
1919	26267324	Sinh tố Osterberg Đào 1L	sinh-to-osterberg-dao-1l-p26267324	sinh-to-osterberg-dao-1l-p26267324.html?spid=26267325	simple	"Osterberg – nhãn hiệu sinh tố 4 mùa, giúp bạn thưởng thức được nhiều loại hương vị khác nhau nhưng vẫn tiết kiệm được thời gian pha chế.
️
Sinh tố Osterberg với thành phần gồm có 37% trái cây tươi..."	98000	98000	0	0	4.8	8	0	https://salt.tikicdn.com/cache/280x280/ts/product/29/5a/b7/192a8dc662df8c15c6bd1c3b8921efd4.jpg	Bách Hóa Online	"{""id"": 11342, ""name"": ""Sirô, đường và chất tạo ngọt"", ""is_leaf"": true}"
1920	10607730	Muối Tôm Tây Ninh Mỹ Vân 90g	muoi-tom-tay-ninh-my-van-90g-p10607730	muoi-tom-tay-ninh-my-van-90g-p10607730.html?spid=10607731	simple	" 
 
MUỐI TÔM TÂY NINH MỸ VÂN 90g
Muối Tôm Tây Ninh Mỹ Vân được sản xuất với thành phần nguyên liệu 100% tự nhiên. Mang đến hương thơm dịu, vị mặn mà, cay ngon tuyệt vời khi thưởng thức
- THÀNH PHẦN:..."	18000	18000	0	0	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/3b/be/01/2bac619e2831a94d0fd9bd5eed9ebb85.jpg	Bách Hóa Online	"{""id"": 11304, ""name"": ""Đặc sản Việt Nam"", ""is_leaf"": true}"
1921	76685044	COMBO 3 Giò lợn nạc  - 170g - Đồ hộp Hạ Long	combo-3-hop-gio-lon-nac-ha-long-170g-p76685044	combo-3-hop-gio-lon-nac-ha-long-170g-p76685044.html?spid=76685045	simple	"
MÓN NGON THƯƠNG HIỆU- Sản phẩm: Giò heo nạc- Thương hiệu: Halong Canfoco.- Khối lượng: 170g x 3 hộp.️ Sản phẩm được sản xuất hoàn toàn tại Việt Nam.CHUẨN HƯƠNG VỊ VIỆT- Thành phần: Thịt heo, tinh..."	86709	86709	0	0	4.8	4	0	https://salt.tikicdn.com/cache/280x280/ts/product/e2/c4/16/b7018eceb8d0bab6665b7f4cc77ec1c7.jpg	Bách Hóa Online	"{""id"": 8280, ""name"": ""Thịt hộp"", ""is_leaf"": true}"
1922	103790914	THÙNG 24 GÓI - MÌ MAMA HƯƠNG TÔM YUM 90G	thung-24-goi-mi-mama-huong-tom-yum-90g-p103790914	thung-24-goi-mi-mama-huong-tom-yum-90g-p103790914.html?spid=103790915	simple	"Mỳ thái MaMa Tomyum với hương vị Thái đặc trưng kích thích vị giác từ lần thưởng thức đầu tiên
 Đặc trưng với mùi thơm nồng của lá chanh, vị cay của ớt và nước sốt, kích thích vị giác của người..."	198000	198000	0	0	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/7d/58/56/c59cfbd28ae30074748bf180bb5753ed.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1923	102779329	Combo 3 ly Bánh gạo Tokbokki Ottogi vị tương đen 82gx3	combo-3-ly-banh-gao-tokbokki-ottogi-vi-tuong-den-82gx3-p102779329	combo-3-ly-banh-gao-tokbokki-ottogi-vi-tuong-den-82gx3-p102779329.html?spid=102779330	simple	"Quy cách đóng thùng 15 ly/thùng
Có 3 vị cho các tình yêu lựa chọn:
2. Vị fomai béo ngậy thơm phức
3. Vị tương đen đặc trưng của Hàn
Hsd: 8 tháng kể từ ngày sản xuất
Hướng dẫn sử dụng
1. Nấu bằng..."	75000	90000	15000	17	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/81/94/0c/1cf8720f2c2e4179989f4b017c2f0ea9.png	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1924	2710097	Combo 6 Gói Mì Snack Gà Cay Samyang (90g / Gói)	combo-6-goi-mi-snack-ga-cay-samyang-90g-goi-p2710097	combo-6-goi-mi-snack-ga-cay-samyang-90g-goi-p2710097.html?spid=59378963	simple	"
    
        
            Lốc 6 Gói Mì Snack Gà Cay Samyang (90g / Gói)
        
        được làm từ bột mì, tinh bột dầu cọ, bột gạo, bột cà ri, dầu cọ, bột tiêu, dầu ớt…
    
    
        Mì snack..."	119999	160000	40001	25	5.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/a5/68/f4/c03a47e1485734c37320470879f299e4.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1925	58212338	Sốt Hạt Dẻ Pomona - Pomona Marron Sauce (2kg)	sot-hat-de-pomona-pomona-marron-sauce-2kg-p58212338	sot-hat-de-pomona-pomona-marron-sauce-2kg-p58212338.html?spid=58212339	simple		550000	550000	0	0	2.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/08/f1/da/257cc24da180e6d2bc7b2d13e06cd110.jpg	Bách Hóa Online	"{""id"": 11342, ""name"": ""Sirô, đường và chất tạo ngọt"", ""is_leaf"": true}"
1926	68033889	MIX 5 HẠT DINH DƯỠNG NUNUTS  CÒN VỎ ( 1 HỘP 500G) MÃ HÀNG NN5	mix-5-hat-dinh-duong-nunuts-con-vo-1-hop-500g-ma-hang-nn5-p68033889	mix-5-hat-dinh-duong-nunuts-con-vo-1-hop-500g-ma-hang-nn5-p68033889.html?spid=68033890	simple	"MIX 5 HẠT DINH DƯỠNG CÒN VỎ- TẶNG KÈM KHẠY TÁCH VỎ TRONG HŨ

Khối lượng: 500g
Hạt đã sấy giòn, ăn liền.
Mix 5 loại hạt còn vỏ kèm khạy tách vỏ tặng kèm để trong hũ.
Bao gồm các hạt:
1. Hạt macca úc..."	129000	270000	141000	52	4.5	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/77/f2/0b/64bd973c5c28e6848f9069f2f49b8ede.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
1927	64663505	Bột Đậu Đỏ Làm Đẹp 500gr - Nông Sản Vàng	bot-dau-do-lam-dep-500gr-nong-san-vang-p64663505	bot-dau-do-lam-dep-500gr-nong-san-vang-p64663505.html?spid=64663506	simple	"Bột Đậu Đỏ Nguyên Chất - Nông Sản Vàng 
*******************


 "	65000	390000	325000	83	5.0	4	0	https://salt.tikicdn.com/cache/280x280/ts/product/2d/72/f6/c6fcf1fa01a4ddb7478df190b18816d0.jpg	Bách Hóa Online	"{""id"": 11340, ""name"": ""Các loại bột"", ""is_leaf"": true}"
1928	32104193	Siro hương Mojito / Menta Cubano Syrup - DaVinci Gourmet	siro-huong-mojito-menta-cubano-syrup-davinci-gourmet-p32104193	siro-huong-mojito-menta-cubano-syrup-davinci-gourmet-p32104193.html?spid=53120824	simple	"SIRO PHA CHẾ HƯƠNG MOJITO - MENTA CUBANO SYRUP TỪ DAVINCI GOURMET

ĐẶC ĐIỂM SẢN PHẨM:
- Nước cốt chanh tươi kết hợp với đường mía tự nhiên và bạc hà (Hierba Buena) tạo nên loại siro Mojito ngon nhất...."	195000	195000	0	0	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/54/03/16/94ea727ad526e187786d198c8cf97395.jpg	Bách Hóa Online	"{""id"": 11342, ""name"": ""Sirô, đường và chất tạo ngọt"", ""is_leaf"": true}"
1929	28649139	Combo 4 hộp Dăm bông Vissan 170g	combo-4-hop-dam-bong-vissan-170g-p28649139	combo-4-hop-dam-bong-vissan-170g-p28649139.html?spid=28649140	simple	"

Thương hiệu Vissan


Được làm từ thịt nạc heo tươi


Dăm bông mềm, thơm ngon


Dùng ngay hoặc làm nóng lại


Ăn kèm với cơm, bánh mì


Sản xuất theo công nghệ hiện đại


Đảm bảo an toàn cho sức..."	125000	125000	0	0	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/22/ec/d9/3d353e4dfa6873e15287f2e80ea6be36.jpg	Bách Hóa Online	"{""id"": 8280, ""name"": ""Thịt hộp"", ""is_leaf"": true}"
1930	59140067	Set 5 hộp khô trâu vị ớt hiểm 45g (Buffalo jerky vị ớt hiểm 45g)	set-5-hop-kho-trau-vi-ot-hiem-45g-buffalo-jerky-vi-ot-hiem-45g-p59140067	set-5-hop-kho-trau-vi-ot-hiem-45g-buffalo-jerky-vi-ot-hiem-45g-p59140067.html?spid=59140068	simple	Buffalo Jerky Hot and Sweet là khô trâu ăn liền cay ngọt với vị cay thách thức từ ớt hiểm cho người ăn sự kích thích vị giác mạnh mẽ. Được chế biến từ thịt trâu tươi nuôi ở...	247500	247500	0	0	5.0	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/af/11/bc/a9e2c4761d2548d766a66685db5cdfd8.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
1931	31265446	Hạnh nhân lát 200g	hanh-nhan-lat-200g-p31265446	hanh-nhan-lat-200g-p31265446.html?spid=31265448	simple	"Hạnh nhân lát được sử dụng phổ biến trong làm bánh và chế biến là vì:
1. Giúp cân bằng lượng Choletsterol trong cơ thể ( trong hạnh nhân có chứa các chất béo và vitamin E sẽ làm giảm lượng..."	76000	76000	0	0	4.5	36	0	https://salt.tikicdn.com/cache/280x280/ts/product/30/71/c8/0c8bb25d1db1f241ff396b0c50674f04.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
1932	73109908	Hạt Óc Chó Tách Vỏ Hữu Cơ Heritage , chứng nhận USDA Mỹ, Phù hợp bệnh nhân tiểu đường, cải thiện chức năng sinh lí - Organic Raw Walnut - 200gr 	hat-oc-cho-tach-vo-huu-co-heritage-chung-nhan-usda-my-phu-hop-benh-nhan-tieu-duong-cai-thien-chuc-nang-sinh-li-organic-raw-walnut-200gr-p73109908	hat-oc-cho-tach-vo-huu-co-heritage-chung-nhan-usda-my-phu-hop-benh-nhan-tieu-duong-cai-thien-chuc-nang-sinh-li-organic-raw-walnut-200gr-p73109908.html?spid=73109909	simple	- Ngày nay, xu hướng sử dụng các sản phẩm hữu cơ  đang được phổ biến khắp toàn cầu vì lợi ích dinh dưỡng và cách chế biến đa dạng, đặc biệt là HẠT ÓC CHÓ HỮU CƠ : ăn trực tiếp, chế biến thành sữa hạt...	300000	300000	0	0	4.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/ef/59/31/8b0d6f052abda3d0e0426e3e559a0de9.png	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
1933	2637693	Bơ Đậu Phộng Nguyên Chất Xay Mịn Đạt Butter (500g)	bo-dau-phong-nguyen-chat-xay-min-dat-butter-500g-p2637693	bo-dau-phong-nguyen-chat-xay-min-dat-butter-500g-p2637693.html?spid=55451768	simple	"
Bơ Đậu Phộng Nguyên Chất Xay Mịn Đạt Butter (500g) có thành phần chủ yếu là đậu phộng (hay còn gọi là lạc) rang khô xay nhuyễn, có mùi thơm tự nhiên cũng như giữ được độ béo ngậy, thơm ngon. Thành..."	195000	210000	15000	7	3.8	5	0	https://salt.tikicdn.com/cache/280x280/ts/product/f6/56/44/f4f8c0755a75363c69d6a757064f3740.jpg	Bách Hóa Online	"{""id"": 8281, ""name"": ""Rau củ, trái cây đóng hộp"", ""is_leaf"": true}"
1934	59113308	Combo 2 hộp Ngũ cốc ăn sáng cho bé Bakalland Honey Rings 375gr	combo-2-hop-ngu-coc-an-sang-cho-be-bakalland-honey-rings-375gr-p59113308	combo-2-hop-ngu-coc-an-sang-cho-be-bakalland-honey-rings-375gr-p59113308.html?spid=59113309	simple	"NGŨ CỐC ĂN SÁNG CHO BÉ BAKALLAND HONEY RINGS HỘP 375GR
Mô tả sản phẩm
Ngũ cốc ăn sáng cho bé Bakalland Honey Rings hộp 375gr là sản phẩm đến từ thương hiệu Ba Lan, được làm từ nhiều loại ngũ cốc dinh..."	142222	220000	77778	35	4.3	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/f1/55/2c/91319b799681167d96564ce0beefd91f.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
